step,epoch,train_loss,val_loss,lr,epoch_time_sec,train_acc@1,val_acc@1,train_mrr@1,val_mrr@1,train_ndcg@1,val_ndcg@1,train_acc@5,val_acc@5,train_mrr@5,val_mrr@5,train_ndcg@5,val_ndcg@5,train_acc@10,val_acc@10,train_mrr@10,val_mrr@10,train_ndcg@10,val_ndcg@10,train_rr_acc@1,val_rr_acc@1,train_rr_mrr@1,val_rr_mrr@1,train_rr_ndcg@1,val_rr_ndcg@1,train_rr_acc@5,val_rr_acc@5,train_rr_mrr@5,val_rr_mrr@5,train_rr_ndcg@5,val_rr_ndcg@5,train_rr_acc@10,val_rr_acc@10,train_rr_mrr@10,val_rr_mrr@10,train_rr_ndcg@10,val_rr_ndcg@10,train_cand_hit_rate,val_cand_hit_rate,context_mode
2464,76,2.0530072301626205,4.322609793056142,0.0001,4.421717643737793,0.10296630859375,0.10332792218435895,0.10296630859375,0.10332792218435895,0.10296630859375,0.10332792218435895,0.2586573548614979,0.2462966726584868,0.16173727589193732,0.15648606936023993,0.18587130555897602,0.17878253774886782,0.36787816090509295,0.3534192375161431,0.1766573640961724,0.17176292260939424,0.22152595972875133,0.21438475935296578,0.10272216796875,0.10332792218435895,0.10272216796875,0.10332792218435895,0.10272216796875,0.10332792218435895,0.2586573548614979,0.2462966726584868,0.16162537829950452,0.15648606936023993,0.18578919061474153,0.17878253774886782,0.36793919606134295,0.3534192375161431,0.17655188424760127,0.17177278717810457,0.22146175935631618,0.21439501135186714,0.8050247989594936,0.7823660698803988,none
2496,77,1.0192405879497528,1.3017771244049072,0.0001,4.4571380615234375,0.122802734375,0.10013189945708621,0.122802734375,0.10013189945708621,0.122802734375,0.10013189945708621,0.25411826686467975,0.2462966726584868,0.17105782836733852,0.1550301012837074,0.19166546691849362,0.17772748609158126,0.36280581820756197,0.35022321478887036,0.18598403448413592,0.16967396302656693,0.22722950896422844,0.21210594339804215,0.12274169921875,0.09942167218435895,0.12274169921875,0.09942167218435895,0.12274169921875,0.09942167218435895,0.25411826686467975,0.2462966726584868,0.17103341467736755,0.15467498764734378,0.1916482900705887,0.17746536247432232,0.36280581820756197,0.3504007716070522,0.18596148646611255,0.16933907128193162,0.22721408812503796,0.21189770610495048,0.8050247989594936,0.7823660698803988,none
2528,78,0.7439387552440166,2.162876605987549,0.0001,4.4077088832855225,0.10610158834606409,0.07314326309344986,0.10610158834606409,0.07314326309344986,0.10610158834606409,0.07314326309344986,0.28141383081674576,0.2514458203857595,0.17162807706336025,0.13977839205075393,0.19895967208140064,0.16756512681868943,0.37868780829012394,0.33862621811303223,0.18426861200714484,0.15186128198084506,0.23006973683368415,0.19619787196544083,0.10610158834606409,0.07314326309344986,0.10610158834606409,0.07314326309344986,0.10610158834606409,0.07314326309344986,0.28141383081674576,0.2514458203857595,0.17164842250349466,0.1398079850795594,0.1989756554394262,0.16758837398480286,0.37856573797762394,0.33862621811303223,0.18427638633875176,0.15189510185948826,0.23004997067619115,0.1962251810526306,0.8123779296875,0.7823660698803988,none
2560,79,0.9817008823156357,0.5774377476085316,0.0001,4.449428081512451,0.09462697897106409,0.07314326309344986,0.09462697897106409,0.07314326309344986,0.09462697897106409,0.07314326309344986,0.28501490503549576,0.24949269538575952,0.1659843610104872,0.14063066862184892,0.19562499871244654,0.1677859498357231,0.37386603094637394,0.3430651385675777,0.17742416582768783,0.15349486842751503,0.22393243375699967,0.19840985468842767,0.09462697897106409,0.07314326309344986,0.09462697897106409,0.07314326309344986,0.09462697897106409,0.07314326309344986,0.28501490503549576,0.24949269538575952,0.1660148789815139,0.14071944703093983,0.19564897220698185,0.16785569268871436,0.37392706610262394,0.3432426953857595,0.1774609572312329,0.15360140495679594,0.22397420118795708,0.19853092255917462,0.8123779296875,0.7823660698803988,none
2592,80,0.2972660958766937,0.6166312044317072,0.0001,4.451707363128662,0.10386577434837818,0.08805803582072258,0.10386577434837818,0.08805803582072258,0.10386577434837818,0.08805803582072258,0.2780022881925106,0.2638747976584868,0.17019685471314006,0.15267155404117974,0.1970855846593622,0.18020494646308097,0.37299869023263454,0.35661526024341583,0.18253262690268457,0.16466194221919234,0.22745397523976862,0.2098048288713802,0.10368266887962818,0.08805803582072258,0.10368266887962818,0.08805803582072258,0.10368266887962818,0.08805803582072258,0.2780022881925106,0.2638747976584868,0.1701154743495863,0.15267155404117974,0.19702599770971574,0.18020494646308097,0.37263247929513454,0.3557274761525067,0.1824130755267106,0.16457119076089424,0.22728719736915082,0.20954607698050412,0.8113274835050106,0.7823660698803988,none
2624,81,0.21204562485218048,0.26824196902188385,0.0001,4.405134201049805,0.09782329358858988,0.10137479718435895,0.09782329358858988,0.10137479718435895,0.09782329358858988,0.10137479718435895,0.26565391139592975,0.26168831234628503,0.16131586623669136,0.15841534852304243,0.18727801329805516,0.18392020811072804,0.35238486842717975,0.347681615840305,0.17270247993292287,0.169521177187562,0.21513163624331355,0.2113328447396105,0.09770122327608988,0.10137479718435895,0.09770122327608988,0.10137479718435895,0.09770122327608988,0.10137479718435895,0.26565391139592975,0.26168831234628503,0.16124465824395884,0.15844494087452238,0.187224969122326,0.18394345527684147,0.35244590358342975,0.34750405902212317,0.1726342277834192,0.169533015482805,0.21509307844098657,0.21130476824261926,0.798021818511188,0.7823660698803988,none
2656,82,1.013394646346569,2.193107236515392,0.0001,4.431715965270996,0.11915026209317148,0.09675831991163167,0.11915026209317148,0.09675831991163167,0.11915026209317148,0.09675831991163167,0.2699199477210641,0.2600903009826487,0.17404217793955468,0.15568393384191123,0.19779145611391868,0.18150245034220544,0.3658736376091838,0.37378246811303223,0.18654069321928546,0.1714964248239994,0.2285114717669785,0.21892402388832785,0.11908922693692148,0.09675831991163167,0.11908922693692148,0.09675831991163167,0.11908922693692148,0.09675831991163167,0.2699199477210641,0.2600903009826487,0.17401674677967094,0.15571352619339118,0.19777316167892423,0.18152569750831885,0.3658736376091838,0.37378246811303223,0.18651315505849198,0.171547722410072,0.2284909263253212,0.21896903521635316,0.8102770354598761,0.7823660698803988,none
2688,83,0.12463677674531937,0.17410781166770242,0.0001,4.420569658279419,0.11777536501176655,0.09817877445708621,0.11777536501176655,0.09817877445708621,0.11777536501176655,0.09817877445708621,0.2756733139976859,0.2613331987099214,0.17478370375465602,0.15684988637539474,0.19973656855290756,0.1826757284897295,0.3801365904510021,0.37165178629485046,0.18870527861872688,0.1718061620538885,0.23350283585023135,0.21859181164340538,0.11759225954301655,0.0980012176389044,0.11759225954301655,0.0980012176389044,0.11759225954301655,0.0980012176389044,0.2756733139976859,0.2613331987099214,0.17467689223121852,0.15676110796630383,0.19965723826317117,0.18261019589210098,0.3801976256072521,0.37094155902212317,0.1885976633639075,0.1716395254162225,0.2334343217080459,0.21831419386646964,0.8085262905806303,0.7823660698803988,none
2720,84,-0.060204342007637024,0.20703259381380948,0.0001,4.43114709854126,0.12738037109375,0.10309456170282581,0.12738037109375,0.10309456170282581,0.12738037109375,0.10309456170282581,0.2739546922966838,0.26186586916446686,0.18328937757905805,0.16467718322846023,0.2059520653929212,0.18908238123086366,0.3649227749556303,0.36762378297068854,0.19524744407681283,0.17889159037308258,0.23518778568541165,0.22338161346587268,0.12738037109375,0.10309456170282581,0.12738037109375,0.10309456170282581,0.12738037109375,0.10309456170282581,0.2739546922966838,0.26186586916446686,0.1833097232520231,0.16467718322846023,0.2059680478196242,0.18908238123086366,0.3649227749556303,0.36762378297068854,0.19527079215913545,0.17890744317661633,0.2352066701714648,0.22339747642928903,0.8081761412322521,0.7823660698803988,none
2752,85,-0.027150392532348633,0.15582691539417615,0.0001,4.4237120151519775,0.12510600843233988,0.10344967533918945,0.12510600843233988,0.10344967533918945,0.12510600843233988,0.10344967533918945,0.2738872328773141,0.26334212720394135,0.18612692368333228,0.16625253432853657,0.2083533751720097,0.19069505118849603,0.36029695253819227,0.35590503297068854,0.1976378411927726,0.17928245866840536,0.23628048121463507,0.22132158635014837,0.12510600843233988,0.10344967533918945,0.12510600843233988,0.10344967533918945,0.12510600843233988,0.10344967533918945,0.2739482680335641,0.26334212720394135,0.18613913145964034,0.16625253432853657,0.20837698652758263,0.19069505118849603,0.36029695253819227,0.35590503297068854,0.1976339433749672,0.17926660654219714,0.23627651541028172,0.22130571932277895,0.8106271848082542,0.7823660698803988,none
2784,86,0.8644209057092667,0.32218122482299805,0.0001,4.443136692047119,0.13070839317515492,0.10457081991163167,0.13070839317515492,0.10457081991163167,0.13070839317515492,0.10457081991163167,0.2855224609375,0.26813616129485046,0.1928536946652457,0.1687040960585529,0.21619742520852014,0.19370051177049225,0.36463687382638454,0.35590503297068854,0.20334406709298491,0.18061983991752972,0.2417240689828759,0.22230412878773428,0.13058632286265492,0.10457081991163167,0.13058632286265492,0.10457081991163167,0.13058632286265492,0.10457081991163167,0.28558349609375,0.2688463885675777,0.19280486681964248,0.16884614103897053,0.21617598499869928,0.193975265476514,0.36463687382638454,0.35590503297068854,0.20327813914627768,0.18064844608306885,0.24167372098600026,0.22233102199706165,0.8067755457013845,0.7823660698803988,none
2816,87,0.813341349363327,0.6829741651361639,0.0001,4.497130870819092,0.12408447265625,0.10457081991163167,0.12408447265625,0.10457081991163167,0.12408447265625,0.10457081991163167,0.27301025390625,0.2745282067493959,0.1822214802959934,0.16923126874660904,0.20500476760207675,0.1955662863329053,0.35323614813387394,0.3557274761525067,0.19296024882351048,0.18036527660760013,0.23099542007003038,0.2221435686065392,0.12408447265625,0.10457081991163167,0.12408447265625,0.10457081991163167,0.12408447265625,0.10457081991163167,0.27301025390625,0.2748833203857595,0.18221842835191637,0.16930229174481196,0.20500209237798117,0.19570366420190444,0.35323614813387394,0.3557274761525067,0.19294908133451827,0.1803616847504269,0.23098439716886787,0.22213856046172706,0.8043245021253824,0.7823660698803988,none
2848,88,0.35600675642490387,4.339719924059781,0.0001,4.589611530303955,0.1325298110023141,0.09730113636363637,0.1325298110023141,0.09730113636363637,0.1325298110023141,0.09730113636363637,0.29629677161574364,0.26310876689173956,0.1987051463802345,0.16089100162075323,0.22331792935801786,0.1865156072784554,0.36959999427199364,0.3543070216070522,0.20847292724329236,0.1733041876419024,0.24700992150792445,0.21625798585062678,0.1325908461585641,0.09747869318181818,0.1325908461585641,0.09747869318181818,0.1325908461585641,0.09747869318181818,0.29635780677199364,0.26364143734628503,0.19872040307382122,0.16108631384982305,0.22334229555053753,0.18678720532493157,0.36959999427199364,0.3543070216070522,0.20847089346762004,0.17340825667435472,0.24700522368402744,0.2163372803479433,0.8113274835050106,0.7823660698803988,none
2880,89,1.1824160367250443,2.4831892143596304,0.0001,4.396111726760864,0.12829911056905985,0.1098417207937349,0.12829911056905985,0.1098417207937349,0.12829911056905985,0.1098417207937349,0.28811163641512394,0.2600903009826487,0.19016338483197615,0.17008252259851855,0.21468903342611156,0.19268367634239522,0.3786396235227585,0.37806919758970087,0.20227566978428513,0.1857542504810474,0.24400277715176344,0.2307565865868872,0.12854325119405985,0.1098417207937349,0.12854325119405985,0.1098417207937349,0.12854325119405985,0.1098417207937349,0.28811163641512394,0.2600903009826487,0.19029562751529738,0.17011803409762002,0.2147876011149492,0.19271480114283887,0.3785785883665085,0.37860186804424634,0.20239987171953544,0.18584302956746382,0.24408173095434904,0.23094168677926064,0.8106271848082542,0.7823660698803988,none
2912,90,0.6842335388064384,0.7014903155240145,0.0001,4.346678733825684,0.11161723890108988,0.11238331991163167,0.11161723890108988,0.11238331991163167,0.11161723890108988,0.11238331991163167,0.26661441195756197,0.2600903009826487,0.17429916562105063,0.17322147298942914,0.19746433515683748,0.19510153892704032,0.362725508864969,0.36132305318659,0.18670081062009558,0.18665152703496543,0.22812360106036067,0.22774747064845127,0.11180034436983988,0.11238331991163167,0.11180034436983988,0.11238331991163167,0.11180034436983988,0.11238331991163167,0.26661441195756197,0.2600903009826487,0.17439376936818007,0.17316228625449268,0.1975345894752536,0.1950523000718518,0.362725508864969,0.36132305318659,0.1867954152985476,0.18659234368665653,0.22819385351613164,0.2276982358572158,0.8053749483078718,0.7823660698803988,none
2944,91,0.4713127985596657,0.25753311677412555,0.0001,4.393655300140381,0.13035503216087818,0.14239042218435893,0.13035503216087818,0.14239042218435893,0.13035503216087818,0.14239042218435893,0.2898431085050106,0.27610592544078827,0.19368961036525434,0.19231593651189047,0.21780549176037312,0.21315159547058019,0.37984747625887394,0.37233157591386273,0.2052292388107162,0.20391419953243298,0.24643982481211424,0.24300471083684402,0.13011089153587818,0.14221286536617714,0.13011089153587818,0.14221286536617714,0.13011089153587818,0.14221286536617714,0.2899041436612606,0.2762834822589701,0.19355940122477477,0.19221827836537903,0.2177225461928174,0.2131191949275407,0.38003058172762394,0.3716213486411355,0.20510632285731845,0.20369789105924693,0.24638718483038247,0.2426850125193596,0.8113274835050106,0.7823660698803988,none
2976,92,1.2436355873942375,1.1905700943686746,0.0001,4.378908634185791,0.09375,0.07314326309344986,0.09375,0.07314326309344986,0.09375,0.07314326309344986,0.28100907150655985,0.2581371759826487,0.16056839839438908,0.1391132312657481,0.19044870253128465,0.16862906701862812,0.36815121304243803,0.36150061000477185,0.1719362026778981,0.1528152213855223,0.2183538789395243,0.20196008470586754,0.09375,0.07314326309344986,0.09375,0.07314326309344986,0.09375,0.07314326309344986,0.28113114181905985,0.2581371759826487,0.16060298678348772,0.1391132312657481,0.19050391703785863,0.16862906701862812,0.36827328335493803,0.36150061000477185,0.17195938201621175,0.1528057097034021,0.2183976275846362,0.20195056150921367,0.8102770354598761,0.7823660698803988,none
3008,93,1.2149041071534157,1.2969917167316785,0.0001,4.397011756896973,0.1097412109375,0.1370079139755531,0.1097412109375,0.1370079139755531,0.1097412109375,0.1370079139755531,0.26602012233342975,0.2600903009826487,0.17044876000727527,0.18491189469667998,0.19433697281056084,0.20367583336139267,0.36316239228472114,0.3588930612260645,0.18343529009143822,0.19824360277165065,0.22576142798061483,0.23577333173968576,0.1092529296875,0.1362976867028258,0.1092529296875,0.1362976867028258,0.1092529296875,0.1362976867028258,0.26602012233342975,0.2600903009826487,0.17023513742606156,0.18455678106031634,0.1941807397233788,0.20341370838948272,0.36340653290972114,0.3588930612260645,0.18324632334406488,0.19788531925190578,0.22567597447778098,0.23550803417509253,0.798021818511188,0.7823660698803988,none
3040,94,1.804640293121338,2.6656310991807417,0.0001,4.375520467758179,0.11065673828125,0.07314326309344986,0.11065673828125,0.07314326309344986,0.11065673828125,0.07314326309344986,0.27067806851118803,0.2600903009826487,0.173008647543611,0.14611784597350794,0.1973984067881247,0.17457292042672634,0.35894775390625,0.3615564134987918,0.18444079853361472,0.1599193039265546,0.22559682885184884,0.2076585887169296,0.1103515625,0.07314326309344986,0.1103515625,0.07314326309344986,0.1103515625,0.07314326309344986,0.27067806851118803,0.2600903009826487,0.17289064687793143,0.1459994748742743,0.1973135460721096,0.17447444948960433,0.35894775390625,0.3615564134987918,0.1843251693644561,0.15984531966122714,0.22551445779390633,0.20760402676056733,0.8025737553834915,0.7823660698803988,none
3072,95,1.0536077991127968,1.417980129068548,0.0001,4.387506723403931,0.08441162109375,0.07314326309344986,0.08441162109375,0.07314326309344986,0.08441162109375,0.07314326309344986,0.26717657782137394,0.2600903009826487,0.1504491967443755,0.14541354004971005,0.17929481497776578,0.1740131125870076,0.36244603199884295,0.3615564134987918,0.1629533076484222,0.1590740257366137,0.20989015966188163,0.2069572675973177,0.08441162109375,0.07314326309344986,0.08441162109375,0.07314326309344986,0.08441162109375,0.07314326309344986,0.26717657782137394,0.2600903009826487,0.1504420763176313,0.14541354004971005,0.17928834740814636,0.1740131125870076,0.36244603199884295,0.3615564134987918,0.16294703565654345,0.1590740257366137,0.20988457347266376,0.2069572675973177,0.8078259918838739,0.7823660698803988,none
3104,96,0.3654415011405945,0.32295110008933325,0.0001,4.3735191822052,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.26507568359375,0.2600903009826487,0.1517384823600878,0.14921029716391454,0.17990439367713407,0.1771084669638764,0.3649581102654338,0.3615564134987918,0.1647469405143056,0.16286535747349262,0.2118796586873941,0.2100466891107234,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.26507568359375,0.2600903009826487,0.1517740865892847,0.14916590694338083,0.17993374989600852,0.17707016962495717,0.3649581102654338,0.3615564134987918,0.16478484417893924,0.16282096894627268,0.21191129233920947,0.21000839448110623,0.8036242034286261,0.7823660698803988,none
3136,97,0.7310478761792183,0.27665428681807086,0.0001,4.407506942749023,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.2654258326510899,0.2600903009826487,0.14795232771211886,0.13950385572388768,0.17699101907055592,0.16938464258882133,0.35773990023881197,0.37066761472008447,0.16016302088974044,0.15419556827030398,0.20673104250454344,0.20508469607342372,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.2654258326510899,0.2600903009826487,0.14794317222913378,0.13950385572388768,0.17698273402493214,0.16938464258882133,0.35767886508256197,0.37066761472008447,0.1601578859554138,0.1541980350898071,0.2067153362731915,0.20508725907314906,0.8050247989594936,0.7823660698803988,none
3168,98,0.46611523628234863,2.176175290888006,0.0001,4.421515703201294,0.08505088405217975,0.07314326309344986,0.08505088405217975,0.07314326309344986,0.08505088405217975,0.07314326309344986,0.2752300063148141,0.2600903009826487,0.150957395817386,0.13950385572388768,0.18164702109788777,0.16938464258882133,0.36871337890625,0.3716112023050135,0.1630770315823611,0.15447973104363139,0.21151829382870346,0.20553906126455826,0.08505088405217975,0.07314326309344986,0.08505088405217975,0.07314326309344986,0.08505088405217975,0.07314326309344986,0.2752300063148141,0.2600903009826487,0.15098791316268034,0.1395630411041731,0.18167099497077288,0.16943113759837367,0.368408203125,0.3716112023050135,0.1630746097653173,0.15455512262203477,0.21145201020408422,0.20560215379704128,0.8085262905806303,0.7823660698803988,none
3200,99,0.5352143496274948,1.2686629512093284,0.0001,4.421016693115234,0.08441162109375,0.07314326309344986,0.08441162109375,0.07314326309344986,0.08441162109375,0.07314326309344986,0.26612613070756197,0.2600903009826487,0.14858789561549202,0.14830179817297243,0.17768805497325957,0.1765170772983269,0.35906982421875,0.3874137591231953,0.16088846674392698,0.16500880890949207,0.20763765017181868,0.21738783608783374,0.08441162109375,0.07314326309344986,0.08441162109375,0.07314326309344986,0.08441162109375,0.07314326309344986,0.26612613070756197,0.2600903009826487,0.1486133270082064,0.14831659502603792,0.17770826851483434,0.17652938565747303,0.35888671875,0.3872362023050135,0.1608896290345001,0.16499344767494636,0.2075989182703779,0.21733644943345676,0.8071256931871176,0.7823660698803988,none
3232,100,0.6718240082263947,0.3570014780217951,0.0001,4.371520280838013,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.26507568359375,0.2600903009826487,0.15036824805429205,0.13961926568299532,0.1789000498247333,0.16947209818119352,0.3583984375,0.3819551549174569,0.1628712026285939,0.15586102533746848,0.20912832394242287,0.20886293764818797,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.26507568359375,0.2600903009826487,0.15033264353405684,0.13963110211559318,0.17886948812520131,0.16948313181373206,0.35870361328125,0.38266538219018414,0.16285882535157725,0.15594071344557134,0.20917864539660513,0.20907610197636214,0.8071256931871176,0.7823660698803988,none
3264,101,0.19255375862121582,1.5534224293448708,0.0001,4.38569188117981,0.08488384046358988,0.07296570627526804,0.08488384046358988,0.07296570627526804,0.08488384046358988,0.07296570627526804,0.2741795592010021,0.2600903009826487,0.15708725599688478,0.1505153414115987,0.1863198401988484,0.17836445519192654,0.3671425264328718,0.375994319265539,0.169666740053799,0.16663923402401534,0.21655216696672142,0.2164961030198769,0.08488384046358988,0.07296570627526804,0.08488384046358988,0.07296570627526804,0.08488384046358988,0.07296570627526804,0.2741795592010021,0.2600903009826487,0.15705165205872618,0.1506337121721696,0.18628975067986175,0.17846292748369955,0.3674477022141218,0.37469561804424634,0.16966814553597942,0.16661188192665577,0.21661678329110146,0.21620329994369636,0.8074758425354958,0.7823660698803988,none
3296,102,0.2963036745786667,0.7405426285483621,0.0001,4.385744571685791,0.09661865234375,0.07793729718435895,0.09661865234375,0.07793729718435895,0.09661865234375,0.07793729718435895,0.26507568359375,0.2600903009826487,0.16609192020769115,0.15067514383488081,0.19120903877774253,0.17826495268805462,0.3570781508460641,0.37505073168061,0.1786158112809062,0.16718274608931757,0.22120124998036772,0.2166051480241797,0.09619140625,0.07793729718435895,0.09619140625,0.07793729718435895,0.09619140625,0.07793729718435895,0.26507568359375,0.2600903009826487,0.16590881543743308,0.1506899406879463,0.19107674149563536,0.17827726104720074,0.35685007204301655,0.3754058453169736,0.17840403740410693,0.16723974438553507,0.22099738562246785,0.21672718853435732,0.8095767367631197,0.7823660698803988,none
3328,103,0.14294803142547607,0.22250890731811523,0.0001,4.383127212524414,0.0931396484375,0.09747869318181818,0.0931396484375,0.09747869318181818,0.0931396484375,0.09747869318181818,0.26507568359375,0.30161830376495014,0.16199544380651787,0.1724978041919795,0.1879904599118163,0.20451737686314367,0.353515625,0.38718039881099353,0.1739586245848841,0.18402082879434933,0.21675520604185294,0.2323006655682217,0.09283447265625,0.09730113636363637,0.09283447265625,0.09730113636363637,0.09283447265625,0.09730113636363637,0.26507568359375,0.30161830376495014,0.16187846061075106,0.1724682076072151,0.18790697545773583,0.2044983416457068,0.3531494140625,0.38718039881099353,0.1738026949342384,0.18400201573967934,0.21656340621120762,0.23229170048778708,0.8071256931871176,0.7823660698803988,none
3360,104,1.5078962668776512,1.632217905738137,0.0001,4.395680665969849,0.09950015414506197,0.10859882306646217,0.09950015414506197,0.10859882306646217,0.09950015414506197,0.10859882306646217,0.28863846603780985,0.27483766255053604,0.1740307215222856,0.17433746065944433,0.20279054352431558,0.19951390237970787,0.37065365444868803,0.36764914881099353,0.1845429898007751,0.18627170761200515,0.22887632369747735,0.22908721440895038,0.09950015414506197,0.10859882306646217,0.09950015414506197,0.10859882306646217,0.09950015414506197,0.10859882306646217,0.28863846603780985,0.27483766255053604,0.17400834335421678,0.17433746065944433,0.20277300439192913,0.19951390237970787,0.37095883022993803,0.3674715919928117,0.1845508845058248,0.1862571227618239,0.22894663599072373,0.22903906266120347,0.8102770354598761,0.7823660698803988,none
3392,105,0.40836938470602036,1.1272838332436301,0.0001,4.404538154602051,0.12434146273881197,0.1175324676389044,0.12434146273881197,0.1175324676389044,0.12434146273881197,0.1175324676389044,0.2730616517364979,0.2663047896190123,0.18677753902738914,0.17819053082811562,0.2086886051693,0.20041615439748223,0.3638530531898141,0.3565594567493959,0.1981340364436619,0.18984080719846216,0.23728947422932833,0.22923038307238708,0.12391421664506197,0.1175324676389044,0.12391421664506197,0.1175324676389044,0.12391421664506197,0.1175324676389044,0.2730616517364979,0.2663047896190123,0.1865506916656159,0.17819053082811562,0.20851978560676798,0.20041615439748223,0.3639140883460641,0.3565594567493959,0.19790896662743762,0.18984573880549183,0.2371335851494223,0.22923550500788473,0.8092265892773867,0.7823660698803988,none
3424,106,0.983351394534111,2.1598610227758233,0.0001,4.4151105880737305,0.09544292249483988,0.1049259335479953,0.09544292249483988,0.1049259335479953,0.09544292249483988,0.1049259335479953,0.2723228055983782,0.2600903009826487,0.1657857301470358,0.16905235753140666,0.19256512844003737,0.19205796710130843,0.36326197534799576,0.37476156787438825,0.17707325545416097,0.18322428917004305,0.2211279923794791,0.22801947602155534,0.09550395765108988,0.1049259335479953,0.09550395765108988,0.1049259335479953,0.09550395765108988,0.1049259335479953,0.2723228055983782,0.2600903009826487,0.16582133376505226,0.16905235753140666,0.1925914147286676,0.19205796913328496,0.36332301050424576,0.37476156787438825,0.1771184496647038,0.18322823391380635,0.22117566569068003,0.2280237242071466,0.8071256931871176,0.7823660698803988,none
3456,107,1.3972359225153923,0.2922968430952592,0.0001,4.3781898021698,0.09521484375,0.07314326309344986,0.09521484375,0.07314326309344986,0.09521484375,0.07314326309344986,0.265625,0.2600903009826487,0.16262003688461846,0.14758184416727585,0.18853746081731515,0.17594740751453422,0.35302734375,0.36150061000477185,0.1735102114653273,0.16028415970504284,0.21603360021254048,0.20792135765606706,0.09515380859375,0.07314326309344986,0.09515380859375,0.07314326309344986,0.09515380859375,0.07314326309344986,0.265625,0.2600903009826487,0.1626027425736538,0.14757000739601525,0.18852560187951894,0.17593835302713243,0.35296630859375,0.36150061000477185,0.17348778446103097,0.16027232140979983,0.2160053580882959,0.20791230249133977,0.7948704771697521,0.7823660698803988,none
3488,108,0.36138278245925903,0.31931027499112213,0.0001,4.380100965499878,0.0853271484375,0.07314326309344986,0.0853271484375,0.07314326309344986,0.0853271484375,0.07314326309344986,0.26507568359375,0.2600903009826487,0.1535980231492431,0.14588998461311514,0.18140619649057044,0.17445866128599102,0.349853515625,0.3690594570203261,0.16416904515062924,0.15940618388016115,0.20808129514625762,0.20867519893429495,0.08526611328125,0.07314326309344986,0.08526611328125,0.07314326309344986,0.08526611328125,0.07314326309344986,0.26507568359375,0.2600903009826487,0.15366516137873987,0.14609713420610537,0.18146141274337424,0.17462961443445899,0.35009765625,0.3690594570203261,0.1642615422460949,0.15959163340316576,0.20820818342326675,0.2088227817280726,0.80572509765625,0.7823660698803988,none
3520,109,0.2661420479416847,0.7421575459566984,0.0001,4.394150972366333,0.08922697370871902,0.07314326309344986,0.08922697370871902,0.07314326309344986,0.08922697370871902,0.07314326309344986,0.2853843290358782,0.26097808507355774,0.16785594472457888,0.14046266801993956,0.19749376374238636,0.17041282838379795,0.37112266197800636,0.3668932630257173,0.17855083174345054,0.15341300771317698,0.22447532635123935,0.20347161929715762,0.08922697370871902,0.07314326309344986,0.08922697370871902,0.07314326309344986,0.08922697370871902,0.07314326309344986,0.2853843290358782,0.26097808507355774,0.16790477245376678,0.14046266801993956,0.19753310571832117,0.17041282838379795,0.37136680260300636,0.3668932630257173,0.17862458230501943,0.15341300771317698,0.224585820818902,0.20347161929715762,0.8116776309907436,0.7823660698803988,none
3552,110,0.8981850668787956,0.35503049330277875,0.0001,4.390566110610962,0.084716796875,0.07314326309344986,0.084716796875,0.07314326309344986,0.084716796875,0.07314326309344986,0.27119847340509295,0.2600903009826487,0.14956986598554067,0.14000989301976832,0.1796871738624759,0.16982817243446002,0.360107421875,0.36907974969257007,0.16067930922145024,0.15334698261523788,0.20768434752244502,0.20385614613240416,0.084716796875,0.07314326309344986,0.084716796875,0.07314326309344986,0.084716796875,0.07314326309344986,0.27119847340509295,0.2600903009826487,0.14958003847277723,0.14000989301976832,0.17969563632505015,0.16982817243446002,0.360107421875,0.36907974969257007,0.1606894812430255,0.15334698261523788,0.20769280951935798,0.20385614613240416,0.8092265892773867,0.7823660698803988,none
3584,111,0.344967819750309,0.9814813787286932,0.0001,4.413187026977539,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.2654258326510899,0.2600903009826487,0.14935287075059023,0.1402762263843959,0.17816264534485526,0.17006160792979327,0.3532008118927479,0.36923701383850793,0.16041845004656352,0.1536835145882585,0.2059003861504607,0.2041879113424908,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.0843505859375,0.07314326309344986,0.2654258326510899,0.2600903009826487,0.14940881931397598,0.1402762263843959,0.17820683427271433,0.17006160792979327,0.3530177064239979,0.36793831261721527,0.16045306078740396,0.15355681357058612,0.2058885809383355,0.20381567254662514,0.8036242034286261,0.7823660698803988,none
